Participant_Num	Frame_Num	Condition	Fixation_Num	Pupil_Size	Fixation_Time	Trial	Word_pred
2	52	4	2	2.8	383.3	4	0.65
2	52	4	3	2.8	NA	4	0.65
2	52	4	4	2.9	497.7	4	0.65
2	52	4	5	2.8	582.4	4	0.65
2	53	1	1	2.6	NA	19	0.1
2	53	1	2	2.6	249.6	19	0.1
2	53	1	3	2.5	233.7	19	0.1
2	53	1	4	2.8	214.7	19	0.1
2	53	1	5	2.6	183.9	19	0.1
2	54	2	1	2	349.9	28	0.95
2	54	2	2	2.5	NA	28	0.95
2	54	2	3	2.6	616.4	28	0.95
2	54	2	4	2.5	233.2	28	0.95
2	54	2	5	2.5	NA	28	0.95
2	55	3	1	2.3	266.6	40	0
2	55	3	2	2.4	468.4	40	0
2	55	3	3	2.6	1000.8	40	0
2	55	3	4	2.7	216.5	40	0
2	55	3	5	2.4	NA	40	0
2	56	4	1	2.7	549.7	17	0.6
2	56	4	2	2.6	367.9	17	0.6
2	56	4	3	2.6	282.8	17	0.6
2	56	4	4	2.6	NA	17	0.6
2	56	4	5	2.6	517.7	17	0.6
2	57	1	1	NA	768.4	18	0.4
2	57	1	2	NA	499.8	18	0.4
2	57	1	3	NA	NA	18	0.4
2	57	1	4	NA	183	18	0.4
2	57	1	5	NA	383.6	18	0.4
2	58	2	1	NA	NA	12	0.65
2	58	2	2	NA	382.8	12	0.65
2	58	2	3	NA	550.7	12	0.65
2	58	2	4	NA	534.1	12	0.65
2	58	2	5	NA	782.8	12	0.65
2	59	3	1	2.7	599.7	6	0.8
2	59	3	2	2.6	616.5	6	0.8
2	59	3	3	2.6	NA	6	0.8
2	59	3	4	2.7	217	6	0.8
2	59	3	5	2.6	1067.7	6	0.8
2	60	4	1	NA	415.6	36	0.1
2	60	4	2	NA	333.3	36	0.1
2	60	4	3	NA	550.1	36	0.1
2	60	4	4	NA	201.2	36	0.1
2	60	4	5	NA	NA	36	0.1
2	61	1	1	2.6	316.4	8	0.05
2	61	1	2	2.6	NA	8	0.05
2	61	1	3	2.8	549.3	8	0.05
2	61	1	4	3	549.6	8	0.05
2	61	1	5	2.6	416.5	8	0.05
2	62	2	1	NA	266	14	0
2	62	2	2	NA	500.7	14	0
2	62	2	3	NA	750.4	14	0
2	62	2	4	NA	NA	14	0
2	62	2	5	NA	NA	14	0
2	63	3	1	2.5	350.6	30	0.15
2	63	3	2	2.6	499.6	30	0.15
2	63	3	3	2.6	400.5	30	0.15
2	63	3	4	NA	NA	30	0.15
2	63	3	5	NA	483.2	30	0.15
2	64	3	1	2.4	466.5	24	0
2	64	3	2	2.2	833.4	24	0
2	64	3	3	2.1	516.5	24	0
2	64	3	4	1.9	433.3	24	0
2	64	3	5	2.2	517.6	24	0
2	65	1	1	2.7	NA	11	0
2	65	1	2	2.6	333.3	11	0
2	65	1	3	2.6	383.3	11	0
2	65	1	4	2.7	449.8	11	0
2	65	1	5	2.6	200.7	11	0
2	66	2	1	NA	433.3	35	0.15
2	66	2	2	NA	183.3	35	0.15
2	66	2	3	NA	117.2	35	0.15
2	66	2	4	NA	150	35	0.15
2	66	2	5	NA	831.6	35	0.15
2	67	3	1	2.1	399.9	38	0.05
2	67	3	2	1.9	233.2	38	0.05
2	67	3	3	2.5	NA	38	0.05
2	67	3	4	2.8	465.9	38	0.05
2	67	3	5	1.9	649.7	38	0.05
2	68	4	1	2.7	249.9	9	0.05
2	68	4	2	2.4	183.2	9	0.05
2	68	4	3	2.7	850.1	9	0.05
2	68	4	4	2.8	299.8	9	0.05
2	68	4	5	NA	282.8	9	0.05
2	69	1	1	NA	NA	34	0
2	69	1	2	NA	433.1	34	0
2	69	1	3	NA	718.4	34	0
2	69	1	4	NA	183.3	34	0
2	69	1	5	NA	NA	34	0
2	70	2	1	2.6	249.8	22	0.3
2	70	2	2	2.7	549.8	22	0.3
2	70	2	3	2.6	499.5	22	0.3
2	70	2	4	2.7	183.5	22	0.3
2	70	2	5	2.7	666.4	22	0.3
2	71	3	1	2.7	383.2	5	0.05
2	71	3	2	2.6	183.4	5	0.05
2	71	3	3	2.7	450.7	5	0.05
2	71	3	4	2.7	149.2	5	0.05
2	71	3	5	2.6	349.8	5	0.05
2	72	4	1	2.9	249.9	13	0.6
2	72	4	2	2.2	NA	13	0.6
2	72	4	3	2.9	183.3	13	0.6
2	72	4	4	3	583	13	0.6
2	72	4	5	NA	166.6	13	0.6
2	73	1	1	2.9	99.9	1	0
2	73	1	2	2.9	731.1	1	0
2	73	1	3	2.8	99.8	1	0
2	73	1	4	2.8	516.5	1	0
2	73	1	5	2.9	200.3	1	0
2	74	2	1	NA	733	31	0
2	74	2	2	NA	183.2	31	0
2	74	2	3	NA	299.2	31	0
2	74	2	4	NA	333.1	31	0
2	74	2	5	NA	283.1	31	0
2	75	3	1	2.8	649.3	20	0.45
2	75	3	2	2.7	549.8	20	0.45
2	75	3	3	2.6	299.3	20	0.45
2	75	3	4	2.6	433.2	20	0.45
2	75	3	5	2.7	233.3	20	0.45
2	76	4	1	2.7	165.9	7	0
2	76	4	2	2.6	NA	7	0
2	76	4	3	2.6	415.6	7	0
2	76	4	4	2.6	299.9	7	0
2	76	4	5	2.6	982.2	7	0
2	77	1	1	NA	533.1	39	0
2	77	1	2	NA	232.6	39	0
2	77	1	3	NA	316.9	39	0
2	77	1	4	NA	283.7	39	0
2	77	1	5	NA	NA	39	0
2	78	2	1	2.6	216.6	27	0.05
2	78	2	2	2.6	549.9	27	0.05
2	78	2	3	2.3	316.6	27	0.05
2	78	2	4	2.4	216.6	27	0.05
2	78	2	5	2.6	283.5	27	0.05
2	79	3	1	2.4	283.3	25	0.1
2	79	3	2	2.5	166.6	25	0.1
2	79	3	3	2.8	199.9	25	0.1
2	79	3	4	2.6	216.8	25	0.1
2	79	3	5	2.5	150	25	0.1
2	80	4	1	2.6	983	32	0.6
2	80	4	2	2.7	215.5	32	0.6
2	80	4	3	2.5	316.6	32	0.6
2	80	4	4	2.3	749.8	32	0.6
2	80	4	5	NA	484.4	32	0.6
3	1	2	1	3	133.3	37	0
3	1	2	2	2.9	432.4	37	0
3	1	2	3	3	316.3	37	0
3	1	2	4	3	NA	37	0
3	1	2	5	2.9	284.5	37	0
3	2	3	1	3.1	364.7	21	0.2
3	2	3	2	3.1	1116.9	21	0.2
3	2	3	3	3.1	367.5	21	0.2
3	2	3	4	3	299.4	21	0.2
3	2	3	5	3.1	266.8	21	0.2
3	3	4	1	2.9	1266	39	0.2
3	3	4	2	2.9	265.6	39	0.2
3	3	4	3	2.9	516.4	39	0.2
3	3	4	4	3	333.4	39	0.2
3	3	4	5	2.9	399.5	39	0.2
3	4	1	1	NA	NA	25	0
3	4	1	2	NA	1149.6	25	0
3	4	1	3	NA	1432.8	25	0
3	4	1	4	NA	233.5	25	0
3	4	1	5	NA	116.8	25	0
3	5	2	1	3.3	599.9	3	0.4
3	5	2	2	3.3	183.8	3	0.4
3	5	2	3	3.3	449.5	3	0.4
3	5	2	4	3.4	433.1	3	0.4
3	5	2	5	3.3	250.3	3	0.4
3	6	3	1	3.3	334.5	5	0.95
3	6	3	2	3.3	466.5	5	0.95
3	6	3	3	3.3	532.8	5	0.95
3	6	3	4	3.3	NA	5	0.95
3	6	3	5	3.3	216.5	5	0.95
3	7	4	1	3.2	616.3	40	0
3	7	4	2	3.3	215.5	40	0
3	7	4	3	3.2	1165.4	40	0
3	7	4	4	3.3	616.8	40	0
3	7	4	5	3.3	83.3	40	0
3	9	2	1	3.3	267.3	14	0.5
3	9	2	2	3.2	233.2	14	0.5
3	9	2	3	3.3	782.5	14	0.5
3	9	2	4	3.3	350.2	14	0.5
3	9	2	5	3.2	183.2	14	0.5
3	9	2	1	3.3	250.1	23	0
3	9	2	2	3.2	402.5	23	0
3	9	2	3	3.1	500.2	23	0
3	9	2	4	3.1	100.1	23	0
3	9	2	5	3.2	349.8	23	0
3	10	3	1	3.1	399.5	16	0.7
3	10	3	2	3.1	699.7	16	0.7
3	10	3	3	3.2	416.5	16	0.7
3	10	3	4	3.2	316	16	0.7
3	10	3	5	3.1	833.1	16	0.7
3	11	4	1	3.3	799.9	9	0.6
3	11	4	2	2.8	850.1	9	0.6
3	11	4	3	3.4	280.9	9	0.6
3	11	4	4	3.3	450.2	9	0.6
3	11	4	5	2.8	699.8	9	0.6
3	12	1	1	3.3	550.7	20	0.3
3	12	1	2	3.2	433.3	20	0.3
3	12	1	3	3.1	600.3	20	0.3
3	12	1	4	NA	866.5	20	0.3
3	12	1	5	NA	533.1	20	0.3
3	13	2	1	3.2	400.6	18	0.15
3	13	2	2	3.3	150.5	18	0.15
3	13	2	3	3.4	1116	18	0.15
3	13	2	4	3.3	300	18	0.15
3	13	2	5	3.3	150.2	18	0.15
3	14	3	1	3.3	583.3	26	0.4
3	14	3	2	3.3	133.2	26	0.4
3	14	3	3	3.4	550.1	26	0.4
3	14	3	4	3.3	833	26	0.4
3	14	3	5	3.3	232.2	26	0.4
3	15	4	1	3.2	166.9	17	0
3	15	4	2	3.2	433.2	17	0
3	15	4	3	3.3	233.3	17	0
3	15	4	4	3.4	683.4	17	0
3	15	4	5	3.2	233.1	17	0
3	16	1	1	3	349.7	35	0
3	16	1	2	3	699.9	35	0
3	16	1	3	3	966.3	35	0
3	16	1	4	3	1249.9	35	0
3	16	1	5	3	300.9	35	0
3	17	2	1	3.4	134.6	6	0
3	17	2	2	3.4	316.6	6	0
3	17	2	3	3.4	NA	6	0
3	17	2	4	3.3	NA	6	0
3	17	2	5	3.4	483.1	6	0
3	18	3	1	3.2	183.3	29	0.3
3	18	3	2	3.2	NA	29	0.3
3	18	3	3	3.2	251.6	29	0.3
3	18	3	4	3.3	NA	29	0.3
3	18	3	5	3.2	267.3	29	0.3
3	19	4	1	3.3	533.1	4	0.8
3	19	4	2	3.3	199.9	4	0.8
3	19	4	3	3.3	549.8	4	0.8
3	19	4	4	3.4	566.3	4	0.8
3	19	4	5	NA	NA	4	0.8
3	20	1	1	3.1	NA	30	0.05
3	20	1	2	3.3	1565.4	30	0.05
3	20	1	3	3.4	150	30	0.05
3	20	1	4	3.4	232.2	30	0.05
3	20	1	5	3.3	218.1	30	0.05
3	21	2	1	3.1	NA	27	0
3	21	2	2	3.2	349.9	27	0
3	21	2	3	3.3	NA	27	0
3	21	2	4	3.3	149.4	27	0
3	21	2	5	3.2	585.3	27	0
3	22	3	1	3	199.9	38	0.45
3	22	3	2	3.1	NA	38	0.45
3	22	3	3	3	364.8	38	0.45
3	22	3	4	3	750.1	38	0.45
3	22	3	5	3.1	483.2	38	0.45
3	23	4	1	3.1	NA	19	0.15
3	23	4	2	3.1	132.9	19	0.15
3	23	4	3	3.2	765.1	19	0.15
3	23	4	4	3.3	166.7	19	0.15
3	23	4	5	3.1	NA	19	0.15
3	24	1	1	3.4	NA	2	0
3	24	1	2	3.4	300.6	2	0
3	24	1	3	3.4	733.1	2	0
3	24	1	4	3.3	167	2	0
3	24	1	5	3.4	NA	2	0
3	25	2	1	3	233.3	24	0
3	25	2	2	3.1	233.2	24	0
3	25	2	3	3.3	265.6	24	0
3	25	2	4	3.4	NA	24	0
3	25	2	5	3.1	383.1	24	0
3	26	3	1	3.2	99.9	31	0.05
3	26	3	2	3.2	200.1	31	0.05
3	26	3	3	3.3	200	31	0.05
3	26	3	4	3.2	449.6	31	0.05
3	26	3	5	3.2	283.4	31	0.05
3	27	4	1	3.1	NA	36	0
3	27	4	2	3.1	NA	36	0
3	27	4	3	3	216.5	36	0
3	27	4	4	3.1	166	36	0
3	27	4	5	3.1	NA	36	0
3	28	1	1	3.2	233.9	13	0
3	28	1	2	3.2	NA	13	0
3	28	1	3	3.2	133.4	13	0
3	28	1	4	3.2	249.6	13	0
3	28	1	5	NA	416.4	13	0
3	29	2	1	3.6	116.6	1	0
3	29	2	2	3.4	NA	1	0
3	29	2	3	3.5	333.1	1	0
3	29	2	4	3.6	1133.7	1	0
3	29	2	5	3.4	166.6	1	0
3	30	3	1	3	633.1	22	0.5
3	30	3	2	3.1	199.9	22	0.5
3	30	3	3	3.2	NA	22	0.5
3	30	3	4	3.2	748.3	22	0.5
3	30	3	5	3.1	233.3	22	0.5
3	31	4	1	3.2	NA	33	0
3	31	4	2	3.2	NA	33	0
3	31	4	3	3.3	233.5	33	0
3	31	4	4	3.4	216.8	33	0
3	31	4	5	3.2	133.1	33	0
3	32	1	1	3	566.5	32	0.35
3	32	1	2	3.2	383.6	32	0.35
3	32	1	3	3.3	432.2	32	0.35
3	32	1	4	3.2	NA	32	0.35
3	32	1	5	3.2	716.4	32	0.35
3	33	2	1	3	NA	34	0
3	33	2	2	3	416.5	34	0
3	33	2	3	3	NA	34	0
3	33	2	4	3.1	NA	34	0
3	33	2	5	3	133.3	34	0
3	34	3	1	3.2	416.1	8	0.2
3	34	3	2	3.3	183.2	8	0.2
3	34	3	3	3.3	949.4	8	0.2
3	34	3	4	3.3	199.8	8	0.2
3	34	3	5	3.3	249.9	8	0.2
3	35	4	1	3.5	299.9	12	0.1
3	35	4	2	3.5	183.9	12	0.1
3	35	4	3	3.6	149.9	12	0.1
3	35	4	4	3.6	616.4	12	0.1
3	35	4	5	3.5	183.1	12	0.1
3	36	1	1	3.1	299.9	7	0.05
3	36	1	2	3	466.5	7	0.05
3	36	1	3	2.9	683.1	7	0.05
3	36	1	4	2.9	766.7	7	0.05
3	36	1	5	3	166.6	7	0.05
3	37	2	1	3.1	NA	28	0.05
3	37	2	2	3.2	NA	28	0.05
3	37	2	3	3.3	399.9	28	0.05
3	37	2	4	3.7	433.1	28	0.05
3	37	2	5	3.2	NA	28	0.05
3	38	3	1	3.3	549.9	15	0.1
3	38	3	2	3.3	216.5	15	0.1
3	38	3	3	3.4	NA	15	0.1
3	38	3	4	3.3	NA	15	0.1
3	38	3	5	3.3	216.9	15	0.1
3	39	4	1	3.3	1083.1	10	0.35
3	39	4	2	3.4	266.6	10	0.35
3	39	4	3	3.4	283.1	10	0.35
3	39	4	4	3.3	NA	10	0.35
3	39	4	5	3.4	366.1	10	0.35
3	40	1	1	NA	216.6	11	0.1
3	40	1	2	NA	NA	11	0.1
3	40	1	3	NA	699.7	11	0.1
3	40	1	4	NA	NA	11	0.1
3	40	1	5	NA	200.3	11	0.1
3	41	2	1	3.2	166.4	3	0.15
3	41	2	2	3.1	116.7	3	0.15
3	41	2	3	3.1	449.9	3	0.15
3	41	2	4	3	199.5	3	0.15
3	41	2	5	NA	314.7	3	0.15
3	42	3	1	3	199.6	28	0
3	42	3	2	3	1198.9	28	0
3	42	3	3	3	183.3	28	0
3	42	3	4	3.1	NA	28	0
3	42	3	5	3	168	28	0
3	43	4	1	3	866.9	6	0.25
3	43	4	2	3	1115.8	6	0.25
3	43	4	3	3.1	266.9	6	0.25
3	43	4	4	3.1	516.5	6	0.25
3	43	4	5	NA	283.3	6	0.25
3	44	1	1	3.1	498.9	4	0
3	44	1	2	3.2	333.2	4	0
3	44	1	3	3.2	233	4	0
3	44	1	4	3.2	766.4	4	0
3	44	1	5	3.2	467.2	4	0
3	45	2	1	3.3	465.8	1	0
3	45	2	2	3.3	716.4	1	0
3	45	2	3	3.3	466.5	1	0
3	45	2	4	3.3	133.3	1	0
3	45	2	5	3.3	449.7	1	0
3	46	3	1	3.2	250	13	0.3
3	46	3	2	3.2	116.2	13	0.3
3	46	3	3	3.2	232.9	13	0.3
3	46	3	4	NA	166.5	13	0.3
3	46	3	5	NA	248.7	13	0.3
3	47	4	1	2.9	NA	19	0
3	47	4	2	2.9	NA	19	0
3	47	4	3	3	200	19	0
3	47	4	4	3	100.1	19	0
3	47	4	5	2.9	449.8	19	0
3	48	1	1	3.3	865.5	11	0.1
3	48	1	2	3.3	651.3	11	0.1
3	48	1	3	3.2	468.7	11	0.1
3	48	1	4	NA	847.9	11	0.1
3	48	1	5	NA	333.1	11	0.1
3	49	2	1	3.3	416.8	23	0.1
3	49	2	2	3.3	832.7	23	0.1
3	49	2	3	3.2	NA	23	0.1
3	49	2	4	3.3	1016.3	23	0.1
3	49	2	5	3.3	1083.2	23	0.1
3	50	3	1	2.9	283.7	22	0.9
3	50	3	2	3	NA	22	0.9
3	50	3	3	3	866.4	22	0.9
3	50	3	4	3.1	483.2	22	0.9
3	50	3	5	NA	1332.5	22	0.9
3	51	4	1	2.9	333.4	27	0.9
3	51	4	2	2.9	NA	27	0.9
3	51	4	3	2.9	499.7	27	0.9
3	51	4	4	3	833	27	0.9
3	51	4	5	2.9	233.3	27	0.9
3	52	1	1	3	NA	26	0.65
3	52	1	2	3	416.6	26	0.65
3	52	1	3	3.1	1249.5	26	0.65
3	52	1	4	3.1	NA	26	0.65
3	52	1	5	NA	349.8	26	0.65
3	53	2	1	2.9	766.3	21	0.1
3	53	2	2	3	315.5	21	0.1
3	53	2	3	3.1	NA	21	0.1
3	53	2	4	3.1	250.8	21	0.1
3	53	2	5	NA	466.4	21	0.1
3	54	3	1	3.1	633.6	36	0.95
3	54	3	2	3.1	349.9	36	0.95
3	54	3	3	3.1	82.9	36	0.95
3	54	3	4	3.1	266.5	36	0.95
3	54	3	5	NA	549.8	36	0.95
3	55	4	1	3.1	249.8	33	0
3	55	4	2	3.1	1216.3	33	0
3	55	4	3	3.2	399.6	33	0
3	55	4	4	3.2	216.5	33	0
3	55	4	5	3.1	NA	33	0
3	56	1	1	3.1	1465.6	34	0.6
3	56	1	2	3.1	1134.1	34	0.6
3	56	1	3	3.1	133.3	34	0.6
3	56	1	4	3.1	466.4	34	0.6
3	56	1	5	3.1	533.2	34	0.6
3	57	2	1	2.9	366.6	24	0.4
3	57	2	2	2.9	1499.5	24	0.4
3	57	2	3	3	333.6	24	0.4
3	57	2	4	3	216.5	24	0.4
3	57	2	5	NA	549.7	24	0.4
3	58	3	1	3	782.9	30	0.65
3	58	3	2	3	266.5	30	0.65
3	58	3	3	3.1	250	30	0.65
3	58	3	4	3.2	299.9	30	0.65
3	58	3	5	3	350.4	30	0.65
3	59	4	1	2.9	NA	31	0.8
3	59	4	2	2.9	266.7	31	0.8
3	59	4	3	3.2	883	31	0.8
3	59	4	4	3.2	866.3	31	0.8
3	59	4	5	2.9	683.2	31	0.8
3	60	1	1	3	1232.8	25	0.1
3	60	1	2	3.1	249.9	25	0.1
3	60	1	3	3.1	1166.5	25	0.1
3	60	1	4	3.1	183.1	25	0.1
3	60	1	5	NA	1150.1	25	0.1
3	61	2	1	3	716.4	40	0.05
3	61	2	2	3	699.7	40	0.05
3	61	2	3	3	900.3	40	0.05
3	61	2	4	3.1	NA	40	0.05
3	61	2	5	3	NA	40	0.05
3	62	3	1	2.9	NA	8	0
3	62	3	2	3	316.7	8	0
3	62	3	3	3.1	833.1	8	0
3	62	3	4	3.2	566.5	8	0
3	62	3	5	3	299.8	8	0
3	63	4	1	3	299.8	17	0.15
3	63	4	2	2.9	549.7	17	0.15
3	63	4	3	3	466.4	17	0.15
3	63	4	4	3	666.5	17	0.15
3	63	4	5	2.9	333.9	17	0.15
3	64	1	1	2.9	183.1	18	0
3	64	1	2	2.9	1699.4	18	0
3	64	1	3	2.9	849.7	18	0
3	64	1	4	3	333.2	18	0
3	64	1	5	2.9	1132.9	18	0
3	65	2	1	2.8	266.6	29	0
3	65	2	2	2.8	299.9	29	0
3	65	2	3	2.9	599.8	29	0
3	65	2	4	3	500	29	0
3	65	2	5	2.8	233.2	29	0
3	66	3	1	3	NA	10	0.15
3	66	3	2	3	383.2	10	0.15
3	66	3	3	3	682.6	10	0.15
3	66	3	4	3.1	449.9	10	0.15
3	66	3	5	3	366.6	10	0.15
3	67	4	1	2.9	949.6	37	0.05
3	67	4	2	2.9	216.7	37	0.05
3	67	4	3	2.9	882.9	37	0.05
3	67	4	4	2.9	249.8	37	0.05
3	67	4	5	2.9	383.1	37	0.05
3	68	1	1	NA	266.5	38	0.05
3	68	1	2	NA	183.3	38	0.05
3	68	1	3	NA	NA	38	0.05
3	68	1	4	NA	633.5	38	0.05
3	68	1	5	NA	266.5	38	0.05
3	69	2	1	2.9	466.5	35	0
3	69	2	2	3.2	NA	35	0
3	69	2	3	3.1	333.3	35	0
3	69	2	4	3	999.6	35	0
3	69	2	5	3.2	399.6	35	0
3	70	3	1	3.1	549.9	32	0.3
3	70	3	2	3.1	866.4	32	0.3
3	70	3	3	3.1	1066.2	32	0.3
3	70	3	4	3.2	366.6	32	0.3
3	70	3	5	3.1	433.1	32	0.3
3	71	4	1	3.1	299.8	16	0.05
3	71	4	2	3	216.7	16	0.05
3	71	4	3	3.1	1282.8	16	0.05
3	71	4	4	3.1	349.8	16	0.05
3	71	4	5	NA	299.9	16	0.05
3	72	1	1	NA	700	12	0.6
3	72	1	2	NA	932.7	12	0.6
3	72	1	3	NA	266.6	12	0.6
3	72	1	4	NA	383.3	12	0.6
3	72	1	5	NA	1116.4	12	0.6
3	73	2	1	2.9	933	20	0
3	73	2	2	2.9	416.4	20	0
3	73	2	3	3	316.6	20	0
3	73	2	4	3	216.6	20	0
3	73	2	5	2.9	216.6	20	0
3	74	3	1	3.1	266.6	5	0
3	74	3	2	3.1	200	5	0
3	74	3	3	3.1	383.2	5	0
3	74	3	4	3.2	199.4	5	0
3	74	3	5	3.1	716.3	5	0
3	75	4	1	3.2	NA	14	0.45
3	75	4	2	3.1	266.5	14	0.45
3	75	4	3	3.1	566.4	14	0.45
3	75	4	4	3	333.2	14	0.45
3	75	4	5	3.1	599.7	14	0.45
3	76	1	1	NA	266.5	39	0
3	76	1	2	NA	832.7	39	0
3	76	1	3	NA	216.5	39	0
3	76	1	4	NA	649	39	0
3	76	1	5	NA	816.7	39	0
3	77	2	1	3.2	332.7	2	0
3	77	2	2	3.3	316.3	2	0
3	77	2	3	3.3	233	2	0
3	77	2	4	3.3	582.5	2	0
3	77	2	5	3.3	NA	2	0
3	78	3	1	3.1	266.7	15	0.05
3	78	3	2	3.1	283.4	15	0.05
3	78	3	3	3.1	766.3	15	0.05
3	78	3	4	3	316.5	15	0.05
3	78	3	5	3.1	233.2	15	0.05
3	79	4	1	3	649.7	9	0.1
3	79	4	2	3.1	749.7	9	0.1
3	79	4	3	3.2	466.5	9	0.1
3	79	4	4	3.2	NA	9	0.1
3	79	4	5	3.1	416.5	9	0.1
3	80	1	1	3	516.4	7	0.6
3	80	1	2	3	549.3	7	0.6
3	80	1	3	3.1	799.7	7	0.6
3	80	1	4	3.1	1282.8	7	0.6
3	80	1	5	3	699.8	7	0.6
4	1	3	1	3.7	166.6	8	0
4	1	3	2	3.7	NA	8	0
4	1	3	3	3.7	NA	8	0
4	1	3	4	3.8	NA	8	0
4	1	3	5	3.7	182.9	8	0
4	2	4	1	NA	NA	27	0.2
4	2	4	2	NA	166.6	27	0.2
4	2	4	3	NA	781.5	27	0.2
4	2	4	4	NA	NA	27	0.2
4	2	4	5	NA	482.9	27	0.2
4	3	1	1	3.3	NA	25	0.2
4	3	1	2	3.5	NA	25	0.2
4	3	1	3	3.3	217.1	25	0.2
4	3	1	4	3.1	NA	25	0.2
4	3	1	5	3.5	NA	25	0.2
4	4	2	1	3.7	332	9	0
4	4	2	2	3.7	183.2	9	0
4	4	2	3	3.7	316.6	9	0
4	4	2	4	3.7	266.7	9	0
4	4	2	5	3.7	NA	9	0
4	5	3	1	3.6	NA	20	0.4
4	5	3	2	3.6	NA	20	0.4
4	5	3	3	3.6	NA	20	0.4
4	5	3	4	3.7	166.6	20	0.4
4	5	3	5	3.6	183.3	20	0.4
4	6	4	1	3.9	182.8	6	0.95
4	6	4	2	3.9	333	6	0.95
4	6	4	3	3.9	NA	6	0.95
4	6	4	4	3.9	216.7	6	0.95
4	6	4	5	3.9	NA	6	0.95
4	7	1	1	3.7	200	21	0
4	7	1	2	3.7	166.6	21	0
4	7	1	3	3.7	500.2	21	0
4	7	1	4	3.7	NA	21	0
4	7	1	5	3.7	NA	21	0
4	8	2	1	3.7	NA	31	0.5
4	8	2	2	3.8	183.1	31	0.5
4	8	2	3	3.7	NA	31	0.5
4	8	2	4	3.7	83.3	31	0.5
4	8	2	5	3.8	266.8	31	0.5
4	9	3	1	3.5	116.6	28	0
4	9	3	2	3.5	NA	28	0
4	9	3	3	3.5	183.2	28	0
4	9	3	4	3.6	249.9	28	0
4	9	3	5	3.5	299.5	28	0
4	10	4	1	3.7	NA	36	0.7
4	10	4	2	3.7	783.2	36	0.7
4	10	4	3	3.7	166.7	36	0.7
4	10	4	4	3.6	166.6	36	0.7
4	10	4	5	3.7	249.7	36	0.7
4	11	1	1	3.6	216.6	11	0.6
4	11	1	2	3.6	249.9	11	0.6
4	11	1	3	3.6	449.8	11	0.6
4	11	1	4	3.6	NA	11	0.6
4	11	1	5	3.6	483.3	11	0.6
4	12	2	1	3.7	166.6	13	0.3
4	12	2	2	3.8	183.4	13	0.3
4	12	2	3	3.7	NA	13	0.3
4	12	2	4	3.6	166.5	13	0.3
4	12	2	5	3.8	383.2	13	0.3
4	13	3	1	3.3	250	34	0.15
4	13	3	2	3.4	783.1	34	0.15
4	13	3	3	3.5	383.5	34	0.15
4	13	3	4	3.4	283.2	34	0.15
4	13	3	5	3.4	199.9	34	0.15
4	14	4	1	3.5	NA	33	0.4
4	14	4	2	3.5	NA	33	0.4
4	14	4	3	3.5	NA	33	0.4
4	14	4	4	3.5	183.4	33	0.4
4	14	4	5	3.5	283.3	33	0.4
4	15	1	1	3.6	200	24	0
4	15	1	2	3.6	NA	24	0
4	15	1	3	3.6	NA	24	0
4	15	1	4	3.6	533.1	24	0
4	15	1	5	3.6	NA	24	0
4	16	2	1	3.8	NA	7	0
4	16	2	2	3.9	566.5	7	0
4	16	2	3	3.9	266.6	7	0
4	16	2	4	3.9	583.1	7	0
4	16	2	5	3.9	432.9	7	0
4	17	3	1	3.7	266.5	17	0
4	17	3	2	3.7	366.5	17	0
4	17	3	3	3.7	349.8	17	0
4	17	3	4	3.7	316.6	17	0
4	17	3	5	3.7	283.3	17	0
4	18	4	1	4	216.7	3	0.3
4	18	4	2	3.9	383.2	3	0.3
4	18	4	3	4	283.2	3	0.3
4	18	4	4	3.9	283.2	3	0.3
4	18	4	5	3.9	83.3	3	0.3
4	19	1	1	3.6	649.5	23	0.8
4	19	1	2	3.6	200	23	0.8
4	19	1	3	3.5	NA	23	0.8
4	19	1	4	3.5	366.5	23	0.8
4	19	1	5	3.6	516.4	23	0.8
4	20	2	1	3.6	399.8	18	0.05
4	20	2	2	3.6	249.9	18	0.05
4	20	2	3	3.7	199.9	18	0.05
4	20	2	4	3.6	449.9	18	0.05
4	20	2	5	3.6	683.1	18	0.05
4	21	3	1	4.1	166.6	1	0
4	21	3	2	4	283.3	1	0
4	21	3	3	4	300	1	0
4	21	3	4	3.9	549.9	1	0
4	21	3	5	4	266.6	1	0
4	22	4	1	3.6	NA	14	0.45
4	22	4	2	3.8	166.3	14	0.45
4	22	4	3	3.8	383.3	14	0.45
4	22	4	4	3.7	199.9	14	0.45
4	22	4	5	3.8	266.7	14	0.45
4	23	1	1	3.9	132.9	4	0.15
4	23	1	2	3.8	249.9	4	0.15
4	23	1	3	3.8	233.1	4	0.15
4	23	1	4	3.7	383.2	4	0.15
4	23	1	5	3.8	266.6	4	0.15
4	24	2	1	3.8	849.6	12	0
4	24	2	2	3.8	266.5	12	0
4	24	2	3	3.8	NA	12	0
4	24	2	4	3.6	216.6	12	0
4	24	2	5	3.8	299.9	12	0
4	25	3	1	3.7	316.6	29	0
4	25	3	2	3.7	349.9	29	0
4	25	3	3	3.6	399.9	29	0
4	25	3	4	3.6	100	29	0
4	25	3	5	3.7	182.9	29	0
4	26	4	1	3.6	299.8	30	0.05
4	26	4	2	3.6	917.2	30	0.05
4	26	4	3	3.6	433.2	30	0.05
4	26	4	4	3.7	216.4	30	0.05
